plate,letters,numbers,region_code,description,forbidden,advantage,significance,region_name
A707CO252,ACO,707,252,NAG,False,False,0,Nizhny Novgorod Oblast
O050KX67,OKX,050,67,NAG,False,False,0,Smolensk Oblast
O777OE777,OOE,777,777,NAG,False,False,0,Moscow
P502AP777,PAP,502,777,NAG,False,False,0,Moscow
H118OX197,HOX,118,197,NAG,False,False,0,Moscow
O178CO797,OCO,178,797,NAG,False,False,0,Moscow
A023YE33,AYE,023,33,NAG,False,False,0,Vladimir Oblast
A757TA161,ATA,757,161,NAG,False,False,0,Rostov Oblast
M724MM63,MMM,724,63,NAG,False,False,0,Samara Oblast
H878KP123,HKP,878,123,NAG,False,False,0,Krasnodar Krai
B888BK41,BBK,888,41,NAG,False,False,0,Kamchatka Krai
A303MY150,AMY,303,150,NAG,False,False,0,Moscow Oblast
E661CB797,ECB,661,797,NAG,False,False,0,Moscow
E707EM797,EEM,707,797,NAG,False,False,0,Moscow
Y666AP790,YAP,666,790,NAG,False,False,0,Moscow Oblast
K925OO797,KOO,925,797,NAG,False,False,0,Moscow
X007PB33,XPB,007,33,NAG,False,False,0,Vladimir Oblast
B888BB65,BBB,888,65,NAG,False,False,0,Sakhalin Oblast
K999XO82,KXO,999,82,NAG,False,False,0,Republic of Crimea
E353BE550,EBE,353,550,NAG,False,False,0,Moscow Oblast
M009EY30,MEY,009,30,NAG,False,False,0,Astrakhan Oblast
K007TX790,KTX,007,790,NAG,False,False,0,Moscow Oblast
Y570AT05,YAT,570,05,NAG,False,False,0,Republic of Dagestan
O002MC790,OMC,002,790,NAG,False,False,0,Moscow Oblast
P600HT46,PHT,600,46,NAG,False,False,0,Kursk Oblast
A060BM190,ABM,060,190,NAG,False,False,0,Moscow Oblast
A192TM797,ATM,192,797,NAG,False,False,0,Moscow
X717XX09,XXX,717,09,NAG,False,False,0,Karachay-Cherkess Republic
P570TT797,PTT,570,797,NAG,False,False,0,Moscow
X888YX177,XYX,888,177,NAG,False,False,0,Moscow
H140TB797,HTB,140,797,NAG,False,False,0,Moscow
B200MX797,BMX,200,797,NAG,False,False,0,Moscow
H333TA82,HTA,333,82,NAG,False,False,0,Republic of Crimea
O077CK797,OCK,077,797,NAG,False,False,0,Moscow
K090HB77,KHB,090,77,NAG,False,False,0,Moscow
P333EP777,PEP,333,777,NAG,False,False,0,Moscow
C001YO790,CYO,001,790,NAG,False,False,0,Moscow Oblast
C615CH797,CCH,615,797,NAG,False,False,0,Moscow
A587MO190,AMO,587,190,NAG,False,False,0,Moscow Oblast
K969YB193,KYB,969,193,NAG,False,False,0,Krasnodar Krai
E562BY550,EBY,562,550,NAG,False,False,0,Moscow Oblast
M444KC790,MKC,444,790,NAG,False,False,0,Moscow Oblast
P858XH193,PXH,858,193,NAG,False,False,0,Krasnodar Krai
P113CK797,PCK,113,797,NAG,False,False,0,Moscow
O003EM99,OEM,003,99,NAG,False,False,0,Moscow
A727PE797,APE,727,797,NAG,False,False,0,Moscow
C300HH750,CHH,300,750,NAG,False,False,0,Moscow Oblast
A131OB797,AOB,131,797,NAG,False,False,0,Moscow
H007CH177,HCH,007,177,NAG,False,False,0,Moscow
O553OO97,OOO,553,97,NAG,False,False,0,Moscow
P005PP82,PPP,005,82,NAG,False,False,0,Republic of Crimea
P101AM977,PAM,101,977,NAG,False,False,0,Moscow
A505BC77,ABC,505,77,NAG,False,False,0,Moscow
A919CK797,ACK,919,797,NAG,False,False,0,Moscow
B996HE797,BHE,996,797,NAG,False,False,0,Moscow
Y225CM797,YCM,225,797,NAG,False,False,0,Moscow
T565MT123,TMT,565,123,NAG,False,False,0,Krasnodar Krai
O418OO177,OOO,418,177,NAG,False,False,0,Moscow
P040TP797,PTP,040,797,NAG,False,False,0,Moscow
A911KK797,AKK,911,797,NAG,False,False,0,Moscow
M444BC777,MBC,444,777,NAG,False,False,0,Moscow
P272TB797,PTB,272,797,NAG,False,False,0,Moscow
K797OK790,KOK,797,790,NAG,False,False,0,Moscow Oblast
X323BT797,XBT,323,797,NAG,False,False,0,Moscow
O224MT797,OMT,224,797,NAG,False,False,0,Moscow
T222AT190,TAT,222,190,NAG,False,False,0,Moscow Oblast
B045TB77,BTB,045,77,NAG,False,False,0,Moscow
A195XP797,AXP,195,797,NAG,False,False,0,Moscow
A474AB977,AAB,474,977,NAG,False,False,0,Moscow
O100PX54,OPX,100,54,NAG,False,False,0,Novosibirsk Oblast
P080HM97,PHM,080,97,NAG,False,False,0,Moscow
X221AE50,XAE,221,50,NAG,False,False,0,Moscow Oblast
B156AA156,BAA,156,156,NAG,False,False,0,Orenburg Oblast
Y444HY150,YHY,444,150,NAG,False,False,0,Moscow Oblast
E666EX777,EEX,666,777,NAG,False,False,0,Moscow
M830PP198,MPP,830,198,NAG,False,False,0,Saint Petersburg
M777TC09,MTC,777,09,NAG,False,False,0,Karachay-Cherkess Republic
K084KK77,KKK,084,77,NAG,False,False,0,Moscow
O288OO07,OOO,288,07,NAG,False,False,0,Kabardino-Balkarian Republic
A568AA97,AAA,568,97,NAG,False,False,0,Moscow
E400EC50,EEC,400,50,NAG,False,False,0,Moscow Oblast
C408CK32,CCK,408,32,NAG,False,False,0,Bryansk Oblast
O313EH977,OEH,313,977,NAG,False,False,0,Moscow
A787MM799,AMM,787,799,NAG,False,False,0,Moscow
X007AA197,XAA,007,197,NAG,False,False,0,Moscow
A525CC190,ACC,525,190,NAG,False,False,0,Moscow Oblast
E376AO550,EAO,376,550,NAG,False,False,0,Moscow Oblast
C848AX550,CAX,848,550,NAG,False,False,0,Moscow Oblast
X600AP97,XAP,600,97,NAG,False,False,0,Moscow
T076AA977,TAA,076,977,NAG,False,False,0,Moscow
B777HK198,BHK,777,198,NAG,False,False,0,Saint Petersburg
M137KA977,MKA,137,977,NAG,False,False,0,Moscow
X070HO790,XHO,070,790,NAG,False,False,0,Moscow Oblast
B040EC01,BEC,040,01,NAG,False,False,0,Republic of Adygea
O077BT777,OBT,077,777,NAG,False,False,0,Moscow
C077MO797,CMO,077,797,NAG,False,False,0,Moscow
H045EY977,HEY,045,977,NAG,False,False,0,Moscow
E797BO797,EBO,797,797,NAG,False,False,0,Moscow
P777EE01,PEE,777,01,NAG,False,False,0,Republic of Adygea
K830PP797,KPP,830,797,NAG,False,False,0,Moscow
P200XM799,PXM,200,799,NAG,False,False,0,Moscow
P002AE790,PAE,002,790,NAG,False,False,0,Moscow Oblast
Y300XX790,YXX,300,790,NAG,False,False,0,Moscow Oblast
T588TT77,TTT,588,77,NAG,False,False,0,Moscow
C238KP99,CKP,238,99,NAG,False,False,0,Moscow
A010AX150,AAX,010,150,NAG,False,False,0,Moscow Oblast
H965TT797,HTT,965,797,NAG,False,False,0,Moscow
E063EE01,EEE,063,01,NAG,False,False,0,Republic of Adygea
B020OX159,BOX,020,159,NAG,False,False,0,Perm Krai
K070TH716,KTH,070,716,NAG,False,False,0,Republic of Tatarstan
O795YX97,OYX,795,97,NAG,False,False,0,Moscow
H700BP550,HBP,700,550,NAG,False,False,0,Moscow Oblast
B103TY797,BTY,103,797,NAG,False,False,0,Moscow
O828AY550,OAY,828,550,NAG,False,False,0,Moscow Oblast
C899CC99,CCC,899,99,"Partially Tax Police, Customs, Special Communications",0,1,3,Moscow
K004BO777,KBO,004,777,NAG,False,False,0,Moscow
O888AC18,OAC,888,18,NAG,False,False,0,Udmurt Republic
Y929PX797,YPX,929,797,NAG,False,False,0,Moscow
K096OE95,KOE,096,95,NAG,False,False,0,Chechen Republic
Y035KO47,YKO,035,47,NAG,False,False,0,Leningrad Oblast
H900XH777,HXH,900,777,NAG,False,False,0,Moscow
T999KP97,TKP,999,97,NAG,False,False,0,Moscow
Y323PO164,YPO,323,164,NAG,False,False,0,Saratov Oblast
O999TP197,OTP,999,197,NAG,False,False,0,Moscow
B904OX797,BOX,904,797,NAG,False,False,0,Moscow
A201XH797,AXH,201,797,NAG,False,False,0,Moscow
A404PP777,APP,404,777,NAG,False,False,0,Moscow
A030OM797,AOM,030,797,NAG,False,False,0,Moscow
X656OM790,XOM,656,790,NAG,False,False,0,Moscow Oblast
X014EP154,XEP,014,154,NAG,False,False,0,Novosibirsk Oblast
Y003BT199,YBT,003,199,NAG,False,False,0,Moscow
H747OE797,HOE,747,797,NAG,False,False,0,Moscow
X777BX774,XBX,777,774,NAG,False,False,0,Chelyabinsk Oblast
P219PP150,PPP,219,150,NAG,False,False,0,Moscow Oblast
K002YM750,KYM,002,750,NAG,False,False,0,Moscow Oblast
E008ME126,EME,008,126,NAG,False,False,0,Stavropol Krai
P007AE750,PAE,007,750,NAG,False,False,0,Moscow Oblast
T181PP790,TPP,181,790,NAG,False,False,0,Moscow Oblast
E495BA550,EBA,495,550,NAG,False,False,0,Moscow Oblast
M003XO198,MXO,003,198,NAG,False,False,0,Saint Petersburg
O808PO124,OPO,808,124,NAG,False,False,0,Krasnoyarsk Krai
B656HB797,BHB,656,797,NAG,False,False,0,Moscow
Y057PH797,YPH,057,797,NAG,False,False,0,Moscow
A399MM99,AMM,399,99,"Partially plates of Moscow City Duma deputies, police",0,1,4,Moscow
X030CH197,XCH,030,197,NAG,False,False,0,Moscow
M148OH797,MOH,148,797,NAG,False,False,0,Moscow
A911OB777,AOB,911,777,NAG,False,False,0,Moscow
X790MC797,XMC,790,797,NAG,False,False,0,Moscow
O151PE797,OPE,151,797,NAG,False,False,0,Moscow
Y001PX197,YPX,001,197,NAG,False,False,0,Moscow
X444PX36,XPX,444,36,NAG,False,False,0,Voronezh Oblast
O661HO761,OHO,661,761,NAG,False,False,0,Rostov Oblast
O911AA134,OAA,911,134,NAG,False,False,0,Volgograd Oblast
K914OT197,KOT,914,197,NAG,False,False,0,Moscow
M008HA54,MHA,008,54,NAG,False,False,0,Novosibirsk Oblast
X787OP797,XOP,787,797,NAG,False,False,0,Moscow
M077CB777,MCB,077,777,NAG,False,False,0,Moscow
H003AB777,HAB,003,777,NAG,False,False,0,Moscow
Y666TT790,YTT,666,790,NAG,False,False,0,Moscow Oblast
T009MY98,TMY,009,98,NAG,False,False,0,Saint Petersburg
M429MM178,MMM,429,178,NAG,False,False,0,Saint Petersburg
H036HP797,HHP,036,797,NAG,False,False,0,Moscow
P098OC797,POC,098,797,NAG,False,False,0,Moscow
A008AE750,AAE,008,750,NAG,False,False,0,Moscow Oblast
O864OO97,OOO,864,97,NAG,False,False,0,Moscow
H200TP797,HTP,200,797,NAG,False,False,0,Moscow
C700HX199,CHX,700,199,NAG,False,False,0,Moscow
P071KY977,PKY,071,977,NAG,False,False,0,Moscow
E400OT77,EOT,400,77,NAG,False,False,0,Moscow
T022BE977,TBE,022,977,NAG,False,False,0,Moscow
O199TT797,OTT,199,797,NAG,False,False,0,Moscow
P484BK11,PBK,484,11,NAG,False,False,0,Komi Republic
P321MP716,PMP,321,716,NAG,False,False,0,Republic of Tatarstan
B700BX550,BBX,700,550,NAG,False,False,0,Moscow Oblast
T063HE790,THE,063,790,NAG,False,False,0,Moscow Oblast
B006MA790,BMA,006,790,NAG,False,False,0,Moscow Oblast
Y909OA50,YOA,909,50,NAG,False,False,0,Moscow Oblast
M747PB34,MPB,747,34,NAG,False,False,0,Volgograd Oblast
C209OO797,COO,209,797,NAG,False,False,0,Moscow
E008ME177,EME,008,177,NAG,False,False,0,Moscow
T947TT90,TTT,947,90,NAG,False,False,0,Moscow Oblast
X616HM797,XHM,616,797,NAG,False,False,0,Moscow
Y676YA790,YYA,676,790,NAG,False,False,0,Moscow Oblast
O074OK797,OOK,074,797,NAG,False,False,0,Moscow
Y255OK797,YOK,255,797,NAG,False,False,0,Moscow
B544EB193,BEB,544,193,NAG,False,False,0,Krasnodar Krai
A070CH797,ACH,070,797,NAG,False,False,0,Moscow
O025BB977,OBB,025,977,NAG,False,False,0,Moscow
H070AT790,HAT,070,790,NAG,False,False,0,Moscow Oblast
P100AH77,PAH,100,77,NAG,False,False,0,Moscow
Y016OP116,YOP,016,116,NAG,False,False,0,Republic of Tatarstan
B236BB177,BBB,236,177,NAG,False,False,0,Moscow
O771MM177,OMM,771,177,NAG,False,False,0,Moscow
P304AP48,PAP,304,48,NAG,False,False,0,Lipetsk Oblast
K904TT797,KTT,904,797,NAG,False,False,0,Moscow
O777TY177,OTY,777,177,NAG,False,False,0,Moscow
M773AX977,MAX,773,977,NAG,False,False,0,Moscow
M129YE134,MYE,129,134,NAG,False,False,0,Volgograd Oblast
A070YX777,AYX,070,777,NAG,False,False,0,Moscow
C221OK43,COK,221,43,NAG,False,False,0,Kirov Oblast
E142OA797,EOA,142,797,NAG,False,False,0,Moscow
K010PP93,KPP,010,93,NAG,False,False,0,Krasnodar Krai
P700HA95,PHA,700,95,NAG,False,False,0,Chechen Republic
E111OO150,EOO,111,150,NAG,False,False,0,Moscow Oblast
T777EH35,TEH,777,35,NAG,False,False,0,Vologda Oblast
E001AT777,EAT,001,777,NAG,False,False,0,Moscow
T777BP193,TBP,777,193,NAG,False,False,0,Krasnodar Krai
M707OO29,MOO,707,29,NAG,False,False,0,Arkhangelsk Oblast
O300KE797,OKE,300,797,NAG,False,False,0,Moscow
H750EE797,HEE,750,797,NAG,False,False,0,Moscow
T424MT136,TMT,424,136,NAG,False,False,0,Voronezh Oblast
H111EO190,HEO,111,190,NAG,False,False,0,Moscow Oblast
C797TP797,CTP,797,797,NAG,False,False,0,Moscow
H055MA123,HMA,055,123,NAG,False,False,0,Krasnodar Krai
X360XX190,XXX,360,190,NAG,False,False,0,Moscow Oblast
Y059EX977,YEX,059,977,NAG,False,False,0,Moscow
E009CT777,ECT,009,777,NAG,False,False,0,Moscow
K978OO777,KOO,978,777,NAG,False,False,0,Moscow
A180MM99,AMM,180,99,"Partially plates of Moscow City Duma deputies, police",0,1,4,Moscow
T502TT77,TTT,502,77,NAG,False,False,0,Moscow
A090YE116,AYE,090,116,NAG,False,False,0,Republic of Tatarstan
A363XA147,AXA,363,147,NAG,False,False,0,Leningrad Oblast
M019TE797,MTE,019,797,NAG,False,False,0,Moscow
B868PP38,BPP,868,38,NAG,False,False,0,Irkutsk Oblast
K900EP123,KEP,900,123,NAG,False,False,0,Krasnodar Krai
Y001XH777,YXH,001,777,NAG,False,False,0,Moscow
A657AA125,AAA,657,125,"One of the most 'special' series, prosecutor's office",1,1,5,Primorsky Krai
P303OK124,POK,303,124,NAG,False,False,0,Krasnoyarsk Krai
K667EO799,KEO,667,799,NAG,False,False,0,Moscow
X747PA790,XPA,747,790,NAG,False,False,0,Moscow Oblast
T900XB90,TXB,900,90,NAG,False,False,0,Moscow Oblast
M059KA14,MKA,059,14,NAG,False,False,0,Sakha Republic
P981YC799,PYC,981,799,NAG,False,False,0,Moscow
M911CP67,MCP,911,67,NAG,False,False,0,Smolensk Oblast
H393HC27,HHC,393,27,NAG,False,False,0,Khabarovsk Krai
M707TC99,MTC,707,99,NAG,False,False,0,Moscow
X910TX123,XTX,910,123,NAG,False,False,0,Krasnodar Krai
B376MP147,BMP,376,147,NAG,False,False,0,Leningrad Oblast
E530KE790,EKE,530,790,NAG,False,False,0,Moscow Oblast
E009XK150,EXK,009,150,NAG,False,False,0,Moscow Oblast
X030TT790,XTT,030,790,NAG,False,False,0,Moscow Oblast
B434EC763,BEC,434,763,NAG,False,False,0,Samara Oblast
P029KH977,PKH,029,977,NAG,False,False,0,Moscow
C484AB250,CAB,484,250,NAG,False,False,0,Moscow Oblast
M911KB134,MKB,911,134,NAG,False,False,0,Volgograd Oblast
E600YB790,EYB,600,790,NAG,False,False,0,Moscow Oblast
A555AO761,AAO,555,761,NAG,False,False,0,Rostov Oblast
K333KA28,KKA,333,28,NAG,False,False,0,Amur Oblast
M800KB977,MKB,800,977,NAG,False,False,0,Moscow
M800OY26,MOY,800,26,NAG,False,False,0,Stavropol Krai
M718MM77,MMM,718,77,NAG,False,False,0,Moscow
B100CC790,BCC,100,790,NAG,False,False,0,Moscow Oblast
T039PP790,TPP,039,790,NAG,False,False,0,Moscow Oblast
M897MP161,MMP,897,161,NAG,False,False,0,Rostov Oblast
A856MO150,AMO,856,150,NAG,False,False,0,Moscow Oblast
M999OO174,MOO,999,174,NAG,False,False,0,Chelyabinsk Oblast
K787KM790,KKM,787,790,NAG,False,False,0,Moscow Oblast
C968KP190,CKP,968,190,NAG,False,False,0,Moscow Oblast
T808AH550,TAH,808,550,NAG,False,False,0,Moscow Oblast
H323MM97,HMM,323,97,NAG,False,False,0,Moscow
M013XO13,MXO,013,13,NAG,False,False,0,Republic of Mordovia
B979MA797,BMA,979,797,NAG,False,False,0,Moscow
H737OX75,HOX,737,75,NAG,False,False,0,Zabaykalsky Krai
P068CT797,PCT,068,797,NAG,False,False,0,Moscow
X890AH790,XAH,890,790,NAG,False,False,0,Moscow Oblast
H999YE777,HYE,999,777,NAG,False,False,0,Moscow
H494PB797,HPB,494,797,NAG,False,False,0,Moscow
H004PX99,HPX,004,99,NAG,False,False,0,Moscow
O400MO154,OMO,400,154,NAG,False,False,0,Novosibirsk Oblast
P939CM197,PCM,939,197,NAG,False,False,0,Moscow
M976AX977,MAX,976,977,NAG,False,False,0,Moscow
O138OO50,OOO,138,50,NAG,False,False,0,Moscow Oblast
T580TT190,TTT,580,190,NAG,False,False,0,Moscow Oblast
T700EP977,TEP,700,977,NAG,False,False,0,Moscow
A888TY161,ATY,888,161,NAG,False,False,0,Rostov Oblast
C079CP790,CCP,079,790,NAG,False,False,0,Moscow Oblast
M020HM193,MHM,020,193,NAG,False,False,0,Krasnodar Krai
E991KB199,EKB,991,199,NAG,False,False,0,Moscow
T909TO197,TTO,909,197,NAG,False,False,0,Moscow
P799XX799,PXX,799,799,NAG,False,False,0,Moscow
K008OE777,KOE,008,777,NAG,False,False,0,Moscow
B228PY193,BPY,228,193,NAG,False,False,0,Krasnodar Krai
Y313XE05,YXE,313,05,NAG,False,False,0,Republic of Dagestan
H010OP15,HOP,010,15,NAG,False,False,0,Republic of North Ossetia
H007EB199,HEB,007,199,NAG,False,False,0,Moscow
P888AH750,PAH,888,750,NAG,False,False,0,Moscow Oblast
K777AM40,KAM,777,40,NAG,False,False,0,Kaluga Oblast
C515PB99,CPB,515,99,NAG,False,False,0,Moscow
X966TH797,XTH,966,797,NAG,False,False,0,Moscow
O585OO99,OOO,585,99,NAG,False,False,0,Moscow
Y777BY55,YBY,777,55,NAG,False,False,0,Omsk Oblast
B550BB50,BBB,550,50,NAG,False,False,0,Moscow Oblast
C323CH190,CCH,323,190,NAG,False,False,0,Moscow Oblast
T666YP150,TYP,666,150,NAG,False,False,0,Moscow Oblast
E669ME46,EME,669,46,NAG,False,False,0,Kursk Oblast
O997XK90,OXK,997,90,NAG,False,False,0,Moscow Oblast
E313AT13,EAT,313,13,NAG,False,False,0,Republic of Mordovia
O051EP77,OEP,051,77,NAG,False,False,0,Moscow
B469HE197,BHE,469,197,NAG,False,False,0,Moscow
B058CX797,BCX,058,797,NAG,False,False,0,Moscow
A003BT174,ABT,003,174,NAG,False,False,0,Chelyabinsk Oblast
K005TO50,KTO,005,50,NAG,False,False,0,Moscow Oblast
A444PB150,APB,444,150,NAG,False,False,0,Moscow Oblast
M112MH64,MMH,112,64,NAG,False,False,0,Saratov Oblast
C820CC25,CCC,820,25,Partially plates of the Krai administration,0,1,5,Primorsky Krai
A282PX797,APX,282,797,NAG,False,False,0,Moscow
B133HT799,BHT,133,799,NAG,False,False,0,Moscow
K443AE550,KAE,443,550,NAG,False,False,0,Moscow Oblast
B935TB797,BTB,935,797,NAG,False,False,0,Moscow
Y555PO197,YPO,555,197,NAG,False,False,0,Moscow
X705TY790,XTY,705,790,NAG,False,False,0,Moscow Oblast
B001TA199,BTA,001,199,NAG,False,False,0,Moscow
T252KT96,TKT,252,96,NAG,False,False,0,Sverdlovsk Oblast
E121ET777,EET,121,777,NAG,False,False,0,Moscow
P333KO177,PKO,333,177,NAG,False,False,0,Moscow
M866AX977,MAX,866,977,NAG,False,False,0,Moscow
C003HX190,CHX,003,190,NAG,False,False,0,Moscow Oblast
P276OE797,POE,276,797,NAG,False,False,0,Moscow
Y999MH190,YMH,999,190,NAG,False,False,0,Moscow Oblast
B500EB750,BEB,500,750,NAG,False,False,0,Moscow Oblast
B333BB190,BBB,333,190,NAG,False,False,0,Moscow Oblast
E199OY797,EOY,199,797,NAG,False,False,0,Moscow
H666OA198,HOA,666,198,NAG,False,False,0,Saint Petersburg
M666BH10,MBH,666,10,NAG,False,False,0,Republic of Karelia
C787MC163,CMC,787,163,NAG,False,False,0,Samara Oblast
A222HM193,AHM,222,193,NAG,False,False,0,Krasnodar Krai
X932OB797,XOB,932,797,NAG,False,False,0,Moscow
Y999BA30,YBA,999,30,NAG,False,False,0,Astrakhan Oblast
T200BY797,TBY,200,797,NAG,False,False,0,Moscow
K230XX23,KXX,230,23,NAG,False,False,0,Krasnodar Krai
A241MO99,AMO,241,99,NAG,False,False,0,Moscow
O017CC797,OCC,017,797,NAG,False,False,0,Moscow
X727YT790,XYT,727,790,NAG,False,False,0,Moscow Oblast
C568PH797,CPH,568,797,NAG,False,False,0,Moscow
P777OE199,POE,777,199,NAG,False,False,0,Moscow
Y765MK797,YMK,765,797,NAG,False,False,0,Moscow
X400OA797,XOA,400,797,NAG,False,False,0,Moscow
E585ET193,EET,585,193,NAG,False,False,0,Krasnodar Krai
Y222XT190,YXT,222,190,NAG,False,False,0,Moscow Oblast
K017XH77,KXH,017,77,NAG,False,False,0,Moscow
E438CB797,ECB,438,797,NAG,False,False,0,Moscow
H797HO797,HHO,797,797,NAG,False,False,0,Moscow
H999CB99,HCB,999,99,NAG,False,False,0,Moscow
E469BA977,EBA,469,977,NAG,False,False,0,Moscow
H777KK198,HKK,777,198,NAG,False,False,0,Saint Petersburg
O412BB550,OBB,412,550,NAG,False,False,0,Moscow Oblast
A703YE790,AYE,703,790,NAG,False,False,0,Moscow Oblast
C199ET799,CET,199,799,NAG,False,False,0,Moscow
A797OX797,AOX,797,797,NAG,False,False,0,Moscow
C840XX790,CXX,840,790,NAG,False,False,0,Moscow Oblast
C600PH716,CPH,600,716,NAG,False,False,0,Republic of Tatarstan
M532KA977,MKA,532,977,NAG,False,False,0,Moscow
Y555YC750,YYC,555,750,NAG,False,False,0,Moscow Oblast
O010HH26,OHH,010,26,NAG,False,False,0,Stavropol Krai
C002EK99,CEK,002,99,NAG,False,False,0,Moscow
P006HT50,PHT,006,50,NAG,False,False,0,Moscow Oblast
A111PX90,APX,111,90,NAG,False,False,0,Moscow Oblast
O105OO186,OOO,105,186,NAG,False,False,0,Khanty-Mansi Autonomous Okrug
E030PC193,EPC,030,193,NAG,False,False,0,Krasnodar Krai
P991PP40,PPP,991,40,Partially plates of the Oblast Prosecutor's Office,0,1,3,Kaluga Oblast
E569KP790,EKP,569,790,NAG,False,False,0,Moscow Oblast
T007OY190,TOY,007,190,NAG,False,False,0,Moscow Oblast
E700PY777,EPY,700,777,NAG,False,False,0,Moscow
O946OH797,OOH,946,797,NAG,False,False,0,Moscow
Y954PY797,YPY,954,797,NAG,False,False,0,Moscow
K321AC550,KAC,321,550,NAG,False,False,0,Moscow Oblast
T171OK174,TOK,171,174,NAG,False,False,0,Chelyabinsk Oblast
X006CK777,XCK,006,777,NAG,False,False,0,Moscow
E911OM95,EOM,911,95,NAG,False,False,0,Chechen Republic
K700KP190,KKP,700,190,NAG,False,False,0,Moscow Oblast
K010TM199,KTM,010,199,NAG,False,False,0,Moscow
M022PP38,MPP,022,38,NAG,False,False,0,Irkutsk Oblast
M757YP790,MYP,757,790,NAG,False,False,0,Moscow Oblast
H777OE197,HOE,777,197,NAG,False,False,0,Moscow
C054KP58,CKP,054,58,NAG,False,False,0,Penza Oblast
H121CH126,HCH,121,126,NAG,False,False,0,Stavropol Krai
C700CT797,CCT,700,797,NAG,False,False,0,Moscow
A042BK550,ABK,042,550,NAG,False,False,0,Moscow Oblast
K228YH77,KYH,228,77,NAG,False,False,0,Moscow
A005ET197,AET,005,197,NAG,False,False,0,Moscow
B484PM797,BPM,484,797,NAG,False,False,0,Moscow
K070BO28,KBO,070,28,NAG,False,False,0,Amur Oblast
C555OM71,COM,555,71,NAG,False,False,0,Tula Oblast
E979AA797,EAA,979,797,NAG,False,False,0,Moscow
O777PY61,OPY,777,61,NAG,False,False,0,Rostov Oblast
M666YP790,MYP,666,790,NAG,False,False,0,Moscow Oblast
H800BH550,HBH,800,550,NAG,False,False,0,Moscow Oblast
A066AA177,AAA,066,177,NAG,False,False,0,Moscow
A969HM30,AHM,969,30,NAG,False,False,0,Astrakhan Oblast
M262EM799,MEM,262,799,NAG,False,False,0,Moscow
B729OP197,BOP,729,197,NAG,False,False,0,Moscow
A986YE777,AYE,986,777,NAG,False,False,0,Moscow
K787XO150,KXO,787,150,NAG,False,False,0,Moscow Oblast
X908OH797,XOH,908,797,NAG,False,False,0,Moscow
K015AH93,KAH,015,93,NAG,False,False,0,Krasnodar Krai
T911TT38,TTT,911,38,NAG,False,False,0,Irkutsk Oblast
K300KK97,KKK,300,97,NAG,False,False,0,Moscow
O009AC150,OAC,009,150,NAG,False,False,0,Moscow Oblast
A500PO797,APO,500,797,NAG,False,False,0,Moscow
K666OX790,KOX,666,790,NAG,False,False,0,Moscow Oblast
C727XE197,CXE,727,197,NAG,False,False,0,Moscow
B515PY797,BPY,515,797,NAG,False,False,0,Moscow
A666KC60,AKC,666,60,NAG,False,False,0,Pskov Oblast
E224PP797,EPP,224,797,NAG,False,False,0,Moscow
M191MM150,MMM,191,150,NAG,False,False,0,Moscow Oblast
C705CC90,CCC,705,90,NAG,False,False,0,Moscow Oblast
K042TP797,KTP,042,797,NAG,False,False,0,Moscow
O555EO750,OEO,555,750,NAG,False,False,0,Moscow Oblast
B999HK750,BHK,999,750,NAG,False,False,0,Moscow Oblast
A289OE797,AOE,289,797,NAG,False,False,0,Moscow
C784CE797,CCE,784,797,NAG,False,False,0,Moscow
X760PP199,XPP,760,199,NAG,False,False,0,Moscow
M445YP790,MYP,445,790,NAG,False,False,0,Moscow Oblast
T141XT197,TXT,141,197,NAG,False,False,0,Moscow
P043PP77,PPP,043,77,NAG,False,False,0,Moscow
H765HH99,HHH,765,99,NAG,False,False,0,Moscow
O010HO77,OHO,010,77,NAG,False,False,0,Moscow
A116TT799,ATT,116,799,NAG,False,False,0,Moscow
T015OM797,TOM,015,797,NAG,False,False,0,Moscow
M600AP97,MAP,600,97,NAG,False,False,0,Moscow
M555EX07,MEX,555,07,NAG,False,False,0,Kabardino-Balkarian Republic
P666AH777,PAH,666,777,NAG,False,False,0,Moscow
E111HM197,EHM,111,197,NAG,False,False,0,Moscow
P747BY550,PBY,747,550,NAG,False,False,0,Moscow Oblast
E999EH177,EEH,999,177,NAG,False,False,0,Moscow
A340OA159,AOA,340,159,NAG,False,False,0,Perm Krai
B898TM797,BTM,898,797,NAG,False,False,0,Moscow
O013KP77,OKP,013,77,NAG,False,False,0,Moscow
M990HP797,MHP,990,797,NAG,False,False,0,Moscow
B689PB147,BPB,689,147,NAG,False,False,0,Leningrad Oblast
K313XX799,KXX,313,799,NAG,False,False,0,Moscow
X777XM161,XXM,777,161,NAG,False,False,0,Rostov Oblast
Y454CE790,YCE,454,790,NAG,False,False,0,Moscow Oblast
